conceptType,conceptUri,broaderType,broaderUri
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/029e2bb0-6dd8-4600-bb89-ac7480ae8fb0,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5b90c0c-3af0-4c8c-a06c-cc3ced02242c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02ae2a55-4b7c-41d2-86ec-9a2a38b73fe6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02bbd0fb-b108-49a8-9c48-5b0c447d3fdf,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02c1a369-f1e7-4f8e-8882-d7ded57f9cf4,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/256e45bb-b918-4ac8-b87c-01a2e48ddb33
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02c462b7-b93b-44a7-ba3a-9d3b7a163f51,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f12e0891-dbcf-4225-9574-a619f39ec0c3
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02c462b7-b93b-44a7-ba3a-9d3b7a163f51,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/373be061-01a2-421b-abf0-269ac36e847d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02d68c2b-1722-4440-8e25-376650e123c8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f9bc2890-d1f2-4a83-bd7b-b150a7679c79
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02e235f4-a30a-412a-a06e-1c471ad28678,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02f115d8-9e14-499c-97c1-f9eac282edc5,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/beeaddc7-fe69-4b97-a286-0bd595432eb9
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0302f93a-0d38-4c00-bc37-eda17b6316ea,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f49df8e2-f451-49aa-9aa9-b21b2afdbb87
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/030de41b-bb8b-4e4b-859c-9afd4c17605b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03134e63-81eb-439a-b6eb-7de49ae01bbd,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03134e63-81eb-439a-b6eb-7de49ae01bbd,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c87c5366-c9a9-4205-8333-4938a9c384ad
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/031bfd8d-af80-4606-b4bb-6de4d5da6249,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/912f7556-6b75-4d73-9658-4e710050199d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/031bfd8d-af80-4606-b4bb-6de4d5da6249,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9449998-c1f5-478c-a103-2255398cf0b6
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/031bfd8d-af80-4606-b4bb-6de4d5da6249,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ff99f51-40d9-42f1-a1ec-377b2bb5e15f
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03227978-f839-4cc8-88a6-0a3c44d2c776,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b1fd9eda-3d2e-48ef-9c1d-0ba318e3c7e6
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/032867c3-3c53-42ad-aabe-030eeb6292ab,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0329ab41-3212-4e4f-8112-9e9ff5217f7b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d98c1a49-4616-4500-9109-05e445b705cf
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/032a4ab8-1034-4541-8037-b2cdcc7fd19a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/032a4ab8-1034-4541-8037-b2cdcc7fd19a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4109c79f-0332-498d-a967-b6d22761c639
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/032a4ab8-1034-4541-8037-b2cdcc7fd19a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c45cc902-6a91-4449-9ee8-8c1c8e1347ae
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03305638-bd08-410a-a960-f963ad89cce6,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2fcd95a4-1f9a-41cf-95a9-4701bde476b4
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03520ff5-9e68-434b-91fa-3ced9c085159,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/65ce30a8-8190-4ed9-9903-68f1c6eb1b0a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03589d0d-a6f0-4d68-b5eb-dafbc6833efe,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be40c4c3-a855-4d67-9ca5-6f4428c34b0d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03598f35-15f1-41fa-bd8a-313e74523307,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/44fea655-139f-445d-aae5-8474fc86307b
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0359f76c-3ef3-4e52-abcf-1b2b32ed20a5,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3c927804-beb3-4351-bb70-21bfdedc62c5
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0361c099-da6c-404e-984b-a8b8a0c017d1,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/344d8c63-0bc2-4a70-9fea-cfe3ca5a6ca0
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/037b5e5f-db3c-40cd-864e-5b9b9a3a080d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddd3596a-43f3-402e-960a-5f79362a8609
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/037c8da7-6a0d-42b8-b979-c4abe7c92d48,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6f4f800d-2186-46a8-85ff-21f5ec83f340
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/037c8da7-6a0d-42b8-b979-c4abe7c92d48,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a1b4aa8d-65c1-4bd6-b062-cdaa663b577c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03a53283-d3ee-41c1-ab3e-eb806616440e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8dbd15c6-ecf0-468c-8ae1-f6eb360743dd
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03a74eee-2dc6-4147-8667-5cdeb65f122d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4d85b881-e490-4b4c-897a-2faa4ef53956
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03aa85d2-9a67-455f-b901-595e685afdd2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03bc5f23-4317-41c2-9528-2db5c3c87b85,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c10d5d87-36cf-42f5-8a12-e560fb5f4af8
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03bc85d5-78f0-4409-86ed-87dc35345760,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07ec6866-d283-46a6-991c-e8ce0c6fc159
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03bc85d5-78f0-4409-86ed-87dc35345760,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2f48c606-a936-46a4-9058-dd925973efd6
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03d988af-2e63-4151-bb5e-950f366e2c64,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03d988af-2e63-4151-bb5e-950f366e2c64,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d07fb7e-2815-454c-83e2-9c736c23435c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03d988af-2e63-4151-bb5e-950f366e2c64,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9728d44-4f93-489e-a517-b8b11b7ad0f8
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0415142d-6921-4f8d-832b-6271382b8193,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/042f91e3-cccc-4d51-b635-bb14ffe90cfc,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bf7e427d-b354-4e11-bd16-4da590d3dcec
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0450f6a4-495e-4484-b11f-84e8c12ac5f9,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c19c5b7d-ce2f-451f-9ae3-59cf823aa490
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0450f6a4-495e-4484-b11f-84e8c12ac5f9,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b2ad4e50-cb82-4a34-ab3e-5b5f6c4f9b65
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04512804-4c83-4e1c-a963-02c58e918240,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1aef21e0-ed3a-4c1b-9f78-39892d47828b
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04666ae0-ad33-41b2-8977-7121583799d3,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/39b2f4dc-86b7-4bf9-94df-01771a56e042
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04666ae0-ad33-41b2-8977-7121583799d3,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/aaed82e5-b4cb-490c-85f9-509c75e6cbf0
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/047218cf-3974-4148-86f8-31464253aa08,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9fdd2c9-4295-4407-ba3c-1547cbce40a2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/047ceb23-1eb3-4889-a07f-84a1e4b85bff,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/920764e7-43c6-42c0-b2a6-2cbcc07fafc2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/047ceb23-1eb3-4889-a07f-84a1e4b85bff,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c80b2f08-ab07-4632-be78-68c6ec1f3b41
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/048f3205-6b1a-43e0-9f76-8c43562c6140,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/049b5d37-aab3-4b6a-a505-bf254a434b5d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5de39924-769c-4301-82a5-525358dffe50
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/049c8caf-dd12-45fc-9bfa-b64051f32a19,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/49de9958-2aa4-4eef-a89d-fe5d5bcd28c4
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/049c8caf-dd12-45fc-9bfa-b64051f32a19,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a147904-22b3-498a-b4d9-7bceeb86b45d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/049c8caf-dd12-45fc-9bfa-b64051f32a19,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5cd1930c-278d-4929-b413-27352f5b3687
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/049de1f6-34ec-46f9-a0b1-8fc6f0199413,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e3493f4-0cad-4fbc-8e02-025f169b8114
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04b90037-ae21-48dc-9448-f0b3eef05b33,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2ec7edc2-f184-4c7d-bcd1-52b9d994934c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04bcb522-62a9-4fc1-8ea9-b7ccff10147e,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a0f10bd-4c3f-4020-b29c-f03cfe6d6e5b
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04bd6e5b-9f81-4c3d-a81f-d7ac2c08dfd9,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e05b9e06-d298-4646-b762-acbd485a20e9
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04dcfb3b-d6ac-4044-a35f-a633d3816c28,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04dd3f36-7056-4824-9eee-b0312d4a25b7,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/313c2ac1-56ca-4f4d-a22a-2b2f67f796f3
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04e6474d-f6fd-4e60-9191-24faae8ba0bb,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/609a8ac1-9d29-4237-9886-596dbbe7ca8a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04e762ae-18a9-457f-9b2e-280cdddae1f0,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a44c0ed6-68b1-457a-9c6d-ea8487bdfeb2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ad59afe4-6f8a-4bc4-acfd-0f228277508a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/050dc15e-a41f-4958-bb2c-3fa46c2182be,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2fcd95a4-1f9a-41cf-95a9-4701bde476b4
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0511c6df-d1fb-4606-9c73-4baba77eea79,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5f9fca1c-bddf-4c88-8eaf-b4615678ff7a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0511c6df-d1fb-4606-9c73-4baba77eea79,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0511c6df-d1fb-4606-9c73-4baba77eea79,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d18408c1-c2ba-4835-9ee0-352705d807d0
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/052b829c-67c5-466f-9300-0e0b001a68ef,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05515233-5b76-481e-af0c-369142c2f86b,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/71f05755-74f0-4638-89fc-c14b3887a7cc
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0557b66b-3ac5-4a03-a6e4-035aab5777ce,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/db99d662-4230-49b3-a9e9-b0043a70c3c3
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/055ff233-6569-43db-9f95-a4b03dca97da,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7afb5a64-e574-421a-bb3a-7a7bc108d2a5
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0562cd60-cd92-47c3-bc63-30a55c5ca4fe,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b5a1fc87-c9f2-41f4-a1ae-28e023715592
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/056f3e1e-ba27-4498-9fd1-c22ae04dbf3a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0571fb74-b254-4ef7-8dd7-7e1e7893d783,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05ab4b2c-7389-4495-9355-ba0a69effe4f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05ab4b2c-7389-4495-9355-ba0a69effe4f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05b70efb-6b80-4f04-9a25-67cd317daf37,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05cd9341-0d92-4bcc-983c-bf47132ac3f8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9581639c-e521-4d12-9b4e-25faca24d34b
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05d00893-d283-44e2-805d-de855ea2c605,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f1168382-333b-4528-b6af-57a17ed20214
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05dbdec3-c9d0-4f15-91ad-0700475a0f75,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05f05855-acac-4366-a6ee-42f0bebe3780,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2f9934c-b462-43e1-9172-432cf1904c8c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05fe02a3-5d4c-4bf0-97ed-f57ae00e8aa7,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7838de1e-d65e-4a3f-b60b-e2213026116f
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/060850d5-3dab-476a-beea-4a01408c1bad,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5784e8c2-ad8e-4c2c-af60-1287270cd149
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/060850d5-3dab-476a-beea-4a01408c1bad,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ba0af79-3d71-4dbf-8a9b-a8f48dffdf24
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/060850d5-3dab-476a-beea-4a01408c1bad,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bd35c413-61a0-40c8-90d9-b56312b6d798
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/060850d5-3dab-476a-beea-4a01408c1bad,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d72bcb0b-a0fb-45d0-8541-258a3bd4ba42
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0612b3e9-5515-4233-af5e-07191b03c4ba,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/754de174-292f-4ddc-ae08-24b8fb8cff2e
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/061f1c12-9811-46f7-ab3e-1d28367d6c73,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b34e2ba1-9080-48c9-9b42-ee9192a4d3f1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0620ecd1-e4b1-4dfa-972b-38a93e5ebd9d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/062320e5-79d1-45e8-8b7e-5deeb53279a2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/062320e5-79d1-45e8-8b7e-5deeb53279a2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0625e737-2b29-4835-ac28-aeec4a8dc0f2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cd4b9e72-a18d-44bd-b227-14bbdd162dc1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0637466c-4f91-4faa-99f6-1594d9d72d32,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0637466c-4f91-4faa-99f6-1594d9d72d32,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c842be42-81b3-40f2-904c-ea8790ac88bd
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06390194-dc45-4d6f-a385-36a58d281ac4,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95c9821e-9bf4-44e0-b11d-5d7d45c603f8
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/064493f5-894a-4346-a2dd-833da0fbe43f,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de278695-33e1-400a-8962-95f0ba5ce2e0
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06670261-ea6b-4b52-a915-c7d4ff837f74,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06735a47-61df-4fcb-b23c-d26d70fd3cba,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06735a47-61df-4fcb-b23c-d26d70fd3cba,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4c9746f4-3a75-48a0-b0d2-99e14aff2ddc
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/068271d5-c50f-4d5c-bf33-db3727bf69e2,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/069dd599-cc57-451f-b7c4-b93d01faa2e8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/13af7f6b-6d72-4e7d-86f6-3e6d1bd6ef7a
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/069dd599-cc57-451f-b7c4-b93d01faa2e8,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ba9a58f-a491-4a23-9325-85f3b171aa53
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06a4004d-ee47-44ff-ae2f-a038ba0c0256,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06c4a403-2614-40c6-a7ea-4a1fc267f053,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7871670f-9326-4b87-a531-e36f49d41c1e
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06cc28fb-c494-427d-89a7-2dbf9a4245b1,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/49de9958-2aa4-4eef-a89d-fe5d5bcd28c4
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06cf28f4-608d-4fb9-94c5-c0698d70ea71,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5033c2fb-ec55-4b8e-b0a4-9379593f1e1c
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06ddc929-2f34-46e0-92ef-784fd1c48783,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06ec0ecb-87fc-47a4-8348-81df2470ff3d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1f1d2ff8-c4c1-45cc-9812-6a7ee84a73cb
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06ec0ecb-87fc-47a4-8348-81df2470ff3d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07090471-265a-48ec-b744-72b357e801ed,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07090471-265a-48ec-b744-72b357e801ed,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a628d2d1-f40a-4c37-a357-2801726f2996
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0719ac4d-9d0f-44ae-9067-5c29c2c343ef,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/077fb5d5-a9a2-4e27-b1b0-fe3149ba3da0,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/078861f5-b901-48a5-951e-a3ad0a4fa0bd,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7838de1e-d65e-4a3f-b60b-e2213026116f
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07889c08-7220-47c8-96f7-6068fbea00dc,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/2daec0e6-f0c1-43e8-8178-aedba99130ec
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/078a25a4-1ac2-4c83-b0ed-8f8573c4633a,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/57cc6587-7efe-4ba5-982f-ac15ce1617ac
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/079079fd-7918-491b-8302-34bec3e10d5d,KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/6e4f29f5-3904-4e1e-9c5f-c158c5e197bf
