occupationUri,relationType,skillType,skillUri
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,knowledge,http://data.europa.eu/esco/skill/f7464f30-662b-4177-85a0-3df9693e9e58
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,knowledge,http://data.europa.eu/esco/skill/f9f258e3-4728-4107-9e08-293d5d2ef65e
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/029e2bb0-6dd8-4600-bb89-ac7480ae8fb0
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/049c8caf-dd12-45fc-9bfa-b64051f32a19
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/072a702d-70c3-4959-91c7-85e69d143894
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/097098fc-6d89-44e9-9305-98ac5c0a78ac
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/0b5aaee4-c948-4853-bf8d-b9cd6c4917ee
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/0cd351e5-8798-482e-88a0-4d3eb8fec257
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/0e0e4af2-4af8-40f5-8460-99e7401733c6
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/0f3ac478-54fa-4305-b077-50e3c0baeb8c
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/0f62b20e-90ea-446b-b5a4-eb5ece4057b0
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/13724e7d-b946-4773-915e-9621340237bc
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/14d88fae-ead0-4d19-8519-04b154b46987
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/154c7027-53f6-4e52-96b9-32bdf949c389
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/16284f84-15c9-4542-b122-a6d584f937ee
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/16636767-c215-4cf0-b126-e144fea20926
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/1b9899a4-5b50-44b0-a21a-e2f86c51ac5a
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/2475cd27-8d6c-4318-a364-21395b23acba
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/32fcad69-381e-43cb-aebc-94f51ea15bab
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/342af3a1-4fdc-4ddc-898a-bb82a7f62efe
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/394028bf-8dd1-4910-ad46-bc9e8e6e5b6d
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/398304c5-6073-4968-afc7-394fbd837d74
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/4d614c92-0c48-4a11-a5ed-416b34fd50d2
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/51e79cb4-fab3-404c-88f3-cd4a1bd5879e
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/541f6f61-40ee-43d3-9f24-a1a5b31c2a34
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/60b2dd49-c677-4f47-816e-aff3b577e113
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/624d9fff-370d-4001-9481-9c86129fd84f
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/674e8dd7-bb77-407c-8f77-c2dda956aa54
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/684a597e-0d82-4f98-92f1-1e5888043764
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/68aefa78-9a8c-4d5f-879a-abcfe1cd464f
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/6d6fb354-ae77-4fb0-80d3-e4e52270774a
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/7110bf9f-b245-4adc-9159-5081013fd64d
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/73a023d0-888c-4d89-87e4-a03e84395da8
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/758e8e0c-2406-460f-b33c-36b422e018bb
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/76395873-7fe2-4f9a-b4b6-9932f8cbd0b4
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/7d08e3cd-3a68-4568-8273-5b53ac0cbc71
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/81b6d428-028b-4bf5-89a2-5e5cb4a8c444
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/8232979d-6aa4-40c9-a12b-5152a52a76b8
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/98eb1f3b-3480-416b-bd4b-811946f7e347
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/9fcf9918-fdef-49c3-aedc-518eb1e7e1f5
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/a17286c5-238d-4f0b-bc24-29e9121345de
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/a1ce519d-6aeb-4f54-955a-beef7f08f5f0
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/a3aff665-ab4a-4a9a-9eba-0cd60cba6517
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/aa238394-8126-4ada-be2f-9dfe065cf314
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/ac846964-c171-4d43-8834-cc83ff96f582
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/afdee309-07f9-464e-ad3b-29f4e539da88
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/b55f61a4-5f9e-4741-ba95-9ac04b64119b
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/b63bfc0b-5b35-4019-b909-68ade8d9be66
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/bcd2ce08-ba12-4d66-865f-f4ba36419707
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/c65aa043-98da-4136-9877-494e72d9e4cf
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/c82f9319-cf46-4257-a8ce-542d0a7fed8f
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/ce0d6a42-59c1-433e-ab62-adfc969c46bb
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/d07e7d39-60f9-4ab9-ba03-73f5f8d65cc8
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/d3eccb86-f02d-4950-bfbd-20b9510774a1
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/d59d023b-8f28-4e67-9a41-aa36320e6c69
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/d81a22a2-4f57-4b4d-a3eb-11767238be21
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/d93f9e29-9740-4231-8486-13d377b99f05
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/e18a6a3c-4f26-4141-8c72-4b4f01d77914
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/e2ca587e-9018-4f80-a9f6-100bc3d384ab
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/eb9f8a48-4be4-434b-be9d-293ff5c07f97
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/eba85523-6ad2-4cd9-9b27-a0b6a39b8cfa
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/f6ea35a8-4ef0-4e87-8388-491a6b49aaf8
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/f90d4810-8bac-4e5e-b870-3e35a4138ff7
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,essential,skill/competence,http://data.europa.eu/esco/skill/fd02e17b-05ea-4449-963d-95273199159d
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,optional,knowledge,http://data.europa.eu/esco/skill/00506f28-e884-4496-800c-3477c67eb355
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,optional,knowledge,http://data.europa.eu/esco/skill/8ceaad7f-1d37-41e6-a1fe-4ab9707a959b
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,optional,skill/competence,http://data.europa.eu/esco/skill/578ea133-eaf3-4542-a727-fe4fc8a6b5a9
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,optional,skill/competence,http://data.europa.eu/esco/skill/5dbbeadb-45a7-404b-ba3c-eeaa045c4e64
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,optional,skill/competence,http://data.europa.eu/esco/skill/8eab4e4f-03f8-4a66-a830-ec4e5db43253
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,optional,skill/competence,http://data.europa.eu/esco/skill/cc69175e-c35d-4494-8844-e71385ccce4a
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,optional,skill/competence,http://data.europa.eu/esco/skill/e724205b-6b9a-45b4-b629-cd32a6c80b4f
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,optional,skill/competence,http://data.europa.eu/esco/skill/f8bc0c97-e56f-4f19-bedc-fededf7bea26
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,knowledge,http://data.europa.eu/esco/skill/31b67516-af16-4b97-8430-a8a8e0f84190
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,knowledge,http://data.europa.eu/esco/skill/6246dda7-e075-448f-b11a-8274923042d5
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,knowledge,http://data.europa.eu/esco/skill/74be20a7-fcfe-4715-bb62-8937a547a982
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,knowledge,http://data.europa.eu/esco/skill/7d4a4dc4-9324-4975-905d-ff1140f95acc
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,knowledge,http://data.europa.eu/esco/skill/81ad8286-cc55-4a08-92a6-38474c35c893
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,knowledge,http://data.europa.eu/esco/skill/8e16511d-3540-47e1-8620-8f111b7ae280
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,knowledge,http://data.europa.eu/esco/skill/a5b0cd5c-e13a-4ab3-8d93-4d242adcfb01
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,knowledge,http://data.europa.eu/esco/skill/edff6d20-660d-4d33-b412-9a5b664a14be
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,knowledge,http://data.europa.eu/esco/skill/fed5b267-73fa-461d-9f69-827c78beb39d
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/11f536f5-b0e2-46a6-95c1-bd765946604c
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/197551c2-c5b2-41e8-9b77-676a32ad1e12
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/20f57a7f-b90e-4403-8c77-5ddd89b5835b
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/229b10cf-6f3a-490c-9706-01c107df0562
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/23ac233d-84ad-4517-b0f5-8ca19ba2614e
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/2f0a426f-3b95-455b-a872-ef6dee168114
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/312d65cd-a09e-446d-af41-b2dc51809155
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/3204e6a3-676d-4824-806d-b34c6b798f31
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/36fe44b2-af36-4467-9be8-601e64b3dbc7
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/40e05a7b-8b3e-4d9e-ac73-e4e315ae86c2
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/44da96fe-26a3-4a32-9a0f-c49614bb7298
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/573d3f91-c81c-407e-a56d-0f3a63272b43
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/59eb177a-2f30-4943-8b30-5f87dd51a80d
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/6fe019dd-027f-45f3-b19c-d27f7ae00980
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/8123b24e-3cbb-4853-914a-5cff9c1237f0
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/94a56423-06a2-4753-b158-4d9231c8293e
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/97db841c-31bf-4aa0-85b9-0ddd0a77b7a5
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/98d4819d-14c0-44c3-8e0c-ced9f002b728
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/9afc0c8e-bbd4-4929-81f9-a17eb8af3879
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/b32e593b-cc7f-4f38-bf50-e69431ec7ada
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/b9bb1f03-15e2-4079-943e-7e483b21725b
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/cbd72961-64fa-4714-84ad-382318341059
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/cedd0710-62ae-4ff4-89ae-ac52375f86ec
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/db190c7a-173a-41e3-b4f5-45837cf38a8e
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/e3ef4981-2cba-4b34-b273-728c3a33d04f
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/e50e10e0-33df-4045-9cc1-8f09e09ec81a
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,essential,skill/competence,http://data.europa.eu/esco/skill/f0699875-51da-48d2-bc92-54b0749baef1
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,knowledge,http://data.europa.eu/esco/skill/731101d9-94bc-4805-bff4-9578d1bf03b5
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,knowledge,http://data.europa.eu/esco/skill/9ec4252d-cbe8-4134-88fa-549dee1883f3
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,knowledge,http://data.europa.eu/esco/skill/ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,knowledge,http://data.europa.eu/esco/skill/f150e743-1313-48e5-9948-4179a3c7ad95
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/03ca6934-62ac-42e8-aca0-9e7c10bb1684
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/09f159aa-2745-4ab0-a050-96722a2269b9
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/22cbb90f-0bf1-4c30-98c0-7c9749b4e08d
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/253b7df4-621a-41d7-b363-ccb2e4d6b178
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/39beb3af-9314-4b17-aa57-449cc70d3d9c
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/4327690a-e639-4b58-98b5-d078d6b90b07
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/4579d794-f8ae-4c07-86c4-340829ff4863
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/4c9d0645-a561-4702-8d3f-f3719aff1a72
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/62af17c1-cc70-44ce-a563-bf406443bf57
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/64ebb116-acb3-44f9-ac6d-9a464e57fb64
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/65209d28-1ba7-4b39-9d89-cadf9493c3be
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/7530bc44-f09d-4dd2-8911-92b98333e442
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/7ee872de-db39-4ae3-8e19-75d1a2cdf697
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/860e85ee-5992-445a-b3d3-9bab524f7600
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/8f8a8803-dc72-4488-9991-7c7d373e01fa
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/94c42df0-5d8f-42c7-842f-21be2d0e0588
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/9566c2fa-86d5-4746-8563-40cf64526539
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/a5a9b4b1-087a-4588-ae8c-8212013b7bd5
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/a8fe6eae-cfc1-4580-ad12-f325e8c2b21b
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/b4832996-b36c-40b2-b54e-780325b2546e
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/b78f324d-e16c-43f8-97d2-50d3a7cd1fb3
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/bf5d77ad-e18c-48d8-83f0-bc79c011c74a
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/cbc00aa3-a700-4adf-8a1f-c30a22979490
http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,optional,skill/competence,http://data.europa.eu/esco/skill/d39a5880-7d0a-4573-9f70-a75ff875bf83
